GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON
Shot Chart Detail,0021800977,346,2772,Trevor Ariza,1610612764,Washington Wizards,3,11,46,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,6,1,1,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,356,203078,Bradley Beal,1610612764,Washington Wizards,3,11,17,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-236,42,1,0,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,362,1626171,Bobby Portis,1610612764,Washington Wizards,3,10,51,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,179,25,1,1,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,366,203107,Tomas Satoransky,1610612764,Washington Wizards,3,10,23,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,13,1,1,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,377,1626171,Bobby Portis,1610612764,Washington Wizards,3,9,20,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,11,1,0,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,386,1626171,Bobby Portis,1610612764,Washington Wizards,3,8,24,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,9,59,1,0,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,393,203078,Bradley Beal,1610612764,Washington Wizards,3,8,2,Missed Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-119,123,1,0,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,420,2772,Trevor Ariza,1610612764,Washington Wizards,3,5,36,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,231,32,1,0,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,431,1626171,Bobby Portis,1610612764,Washington Wizards,3,4,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,68,244,1,1,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,439,203078,Bradley Beal,1610612764,Washington Wizards,3,4,17,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,21,1,0,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,441,201145,Jeff Green,1610612764,Washington Wizards,3,4,12,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,456,1626171,Bobby Portis,1610612764,Washington Wizards,3,3,30,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,13,1,1,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,461,1626171,Bobby Portis,1610612764,Washington Wizards,3,2,57,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-174,92,1,0,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,463,1628972,Troy Brown Jr.,1610612764,Washington Wizards,3,2,51,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,3,20,1,1,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,485,1628972,Troy Brown Jr.,1610612764,Washington Wizards,3,1,51,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-236,68,1,1,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,489,203953,Jabari Parker,1610612764,Washington Wizards,3,1,7,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-8,152,1,0,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,493,1628972,Troy Brown Jr.,1610612764,Washington Wizards,3,0,54,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,18,1,1,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,499,1628418,Thomas Bryant,1610612764,Washington Wizards,3,0,0,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,8,1,1,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,516,203953,Jabari Parker,1610612764,Washington Wizards,4,11,22,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,13,1,1,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,519,1628418,Thomas Bryant,1610612764,Washington Wizards,4,10,52,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,55,258,1,1,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,531,203953,Jabari Parker,1610612764,Washington Wizards,4,9,51,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,74,242,1,0,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,535,1628972,Troy Brown Jr.,1610612764,Washington Wizards,4,9,13,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,22,68,1,0,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,542,1628972,Troy Brown Jr.,1610612764,Washington Wizards,4,8,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-51,263,1,0,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,557,1628418,Thomas Bryant,1610612764,Washington Wizards,4,7,51,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,10,1,1,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,573,203078,Bradley Beal,1610612764,Washington Wizards,4,6,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-207,153,1,1,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,577,203953,Jabari Parker,1610612764,Washington Wizards,4,6,22,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-240,16,1,0,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,579,201145,Jeff Green,1610612764,Washington Wizards,4,6,14,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-30,37,1,1,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,582,203953,Jabari Parker,1610612764,Washington Wizards,4,5,36,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,15,1,1,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,585,2772,Trevor Ariza,1610612764,Washington Wizards,4,4,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,78,246,1,0,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,594,203078,Bradley Beal,1610612764,Washington Wizards,4,4,24,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-94,92,1,0,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,596,203953,Jabari Parker,1610612764,Washington Wizards,4,4,18,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,598,203953,Jabari Parker,1610612764,Washington Wizards,4,4,16,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,600,201145,Jeff Green,1610612764,Washington Wizards,4,3,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-9,264,1,0,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,606,201145,Jeff Green,1610612764,Washington Wizards,4,3,32,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,13,1,1,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,612,203107,Tomas Satoransky,1610612764,Washington Wizards,4,3,15,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,8,1,1,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,616,1626171,Bobby Portis,1610612764,Washington Wizards,4,2,51,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,13,1,1,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,621,1626171,Bobby Portis,1610612764,Washington Wizards,4,2,19,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,68,247,1,1,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,628,1626171,Bobby Portis,1610612764,Washington Wizards,4,1,50,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-7,48,1,0,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,631,201145,Jeff Green,1610612764,Washington Wizards,4,1,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,182,165,1,0,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,633,203107,Tomas Satoransky,1610612764,Washington Wizards,4,1,42,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,8,1,0,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,643,203078,Bradley Beal,1610612764,Washington Wizards,4,0,57,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-71,71,1,0,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,650,203078,Bradley Beal,1610612764,Washington Wizards,4,0,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,118,232,1,0,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,652,1626171,Bobby Portis,1610612764,Washington Wizards,4,0,33,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-5,33,1,0,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800977,663,203078,Bradley Beal,1610612764,Washington Wizards,4,0,3,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-1,54,1,0,20190308,CHA,WAS,2018-19
Shot Chart Detail,0021800988,7,1626171,Bobby Portis,1610612764,Washington Wizards,1,11,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-150,204,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,11,1626171,Bobby Portis,1610612764,Washington Wizards,1,11,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,0,180,1,0,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,15,203107,Tomas Satoransky,1610612764,Washington Wizards,1,10,54,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,8,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,23,201145,Jeff Green,1610612764,Washington Wizards,1,10,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-143,205,1,0,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,27,2772,Trevor Ariza,1610612764,Washington Wizards,1,10,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,200,148,1,0,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,30,201145,Jeff Green,1610612764,Washington Wizards,1,9,34,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-1,244,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,35,203078,Bradley Beal,1610612764,Washington Wizards,1,9,4,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,171,-4,1,0,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,45,1626171,Bobby Portis,1610612764,Washington Wizards,1,8,19,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,78,78,1,0,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,58,203107,Tomas Satoransky,1610612764,Washington Wizards,1,7,47,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,30,12,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,66,1626171,Bobby Portis,1610612764,Washington Wizards,1,7,16,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,8,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,77,1626171,Bobby Portis,1610612764,Washington Wizards,1,6,26,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,5,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,87,201145,Jeff Green,1610612764,Washington Wizards,1,5,31,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,23,74,222,1,0,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,97,1626171,Bobby Portis,1610612764,Washington Wizards,1,4,57,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,8,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,103,201145,Jeff Green,1610612764,Washington Wizards,1,4,32,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,0,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,123,1626171,Bobby Portis,1610612764,Washington Wizards,1,3,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,215,127,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,134,1626171,Bobby Portis,1610612764,Washington Wizards,1,3,29,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,15,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,138,203078,Bradley Beal,1610612764,Washington Wizards,1,2,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-226,92,1,0,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,143,1626155,Sam Dekker,1610612764,Washington Wizards,1,2,25,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-41,31,1,0,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,147,1626171,Bobby Portis,1610612764,Washington Wizards,1,2,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,43,243,1,0,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,166,203953,Jabari Parker,1610612764,Washington Wizards,1,1,4,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-231,75,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,170,203078,Bradley Beal,1610612764,Washington Wizards,1,0,38,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,30,148,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,173,203078,Bradley Beal,1610612764,Washington Wizards,1,0,10,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,37,148,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,183,1628418,Thomas Bryant,1610612764,Washington Wizards,2,11,29,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,226,65,1,0,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,186,1628972,Troy Brown Jr.,1610612764,Washington Wizards,2,11,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-225,101,1,0,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,188,1626155,Sam Dekker,1610612764,Washington Wizards,2,10,58,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,-1,1,0,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,198,203953,Jabari Parker,1610612764,Washington Wizards,2,10,11,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,171,180,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,204,1628972,Troy Brown Jr.,1610612764,Washington Wizards,2,9,50,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,11,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,209,1628418,Thomas Bryant,1610612764,Washington Wizards,2,9,7,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,40,200,1,0,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,217,203953,Jabari Parker,1610612764,Washington Wizards,2,8,45,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-207,137,1,0,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,221,1626155,Sam Dekker,1610612764,Washington Wizards,2,8,25,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,0,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,227,1628418,Thomas Bryant,1610612764,Washington Wizards,2,7,52,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,10,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,254,203107,Tomas Satoransky,1610612764,Washington Wizards,2,6,55,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,41,16,1,0,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,256,203953,Jabari Parker,1610612764,Washington Wizards,2,6,8,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,1,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,259,203953,Jabari Parker,1610612764,Washington Wizards,2,5,21,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,4,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,262,201145,Jeff Green,1610612764,Washington Wizards,2,5,2,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,15,1,0,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,276,203078,Bradley Beal,1610612764,Washington Wizards,2,4,21,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,6,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,283,203078,Bradley Beal,1610612764,Washington Wizards,2,3,38,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,16,146,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,286,203078,Bradley Beal,1610612764,Washington Wizards,2,3,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,95,236,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,292,2772,Trevor Ariza,1610612764,Washington Wizards,2,2,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-192,169,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,296,201145,Jeff Green,1610612764,Washington Wizards,2,2,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-143,201,1,0,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,298,203953,Jabari Parker,1610612764,Washington Wizards,2,2,8,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,4,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,301,2772,Trevor Ariza,1610612764,Washington Wizards,2,1,54,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,18,1,0,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,318,1626171,Bobby Portis,1610612764,Washington Wizards,2,1,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,55,243,1,0,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,324,201145,Jeff Green,1610612764,Washington Wizards,2,0,49,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-12,33,1,0,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,325,203107,Tomas Satoransky,1610612764,Washington Wizards,2,0,48,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,13,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,332,203078,Bradley Beal,1610612764,Washington Wizards,2,0,36,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,119,228,1,0,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,336,2772,Trevor Ariza,1610612764,Washington Wizards,2,0,0,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,-21,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,353,1626171,Bobby Portis,1610612764,Washington Wizards,3,10,50,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,26,92,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,357,1626171,Bobby Portis,1610612764,Washington Wizards,3,10,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,6,243,1,0,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,366,2772,Trevor Ariza,1610612764,Washington Wizards,3,9,49,Made Shot,Jump Bank Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,219,116,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,370,203078,Bradley Beal,1610612764,Washington Wizards,3,9,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-206,127,1,0,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,383,201145,Jeff Green,1610612764,Washington Wizards,3,8,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,90,241,1,0,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,392,2772,Trevor Ariza,1610612764,Washington Wizards,3,8,15,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,231,58,1,0,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,399,1626171,Bobby Portis,1610612764,Washington Wizards,3,7,53,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,46,155,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,410,203078,Bradley Beal,1610612764,Washington Wizards,3,7,4,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,13,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,417,1626171,Bobby Portis,1610612764,Washington Wizards,3,6,32,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,0,55,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,419,1626171,Bobby Portis,1610612764,Washington Wizards,3,5,59,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,121,6,1,0,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,423,203107,Tomas Satoransky,1610612764,Washington Wizards,3,5,40,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,83,78,1,0,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,439,2772,Trevor Ariza,1610612764,Washington Wizards,3,4,52,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-144,197,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,443,201145,Jeff Green,1610612764,Washington Wizards,3,4,16,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,3,38,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,455,1628418,Thomas Bryant,1610612764,Washington Wizards,3,3,54,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,9,83,1,0,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,458,203078,Bradley Beal,1610612764,Washington Wizards,3,3,20,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,101,50,1,0,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,466,2772,Trevor Ariza,1610612764,Washington Wizards,3,2,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,160,203,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,474,203953,Jabari Parker,1610612764,Washington Wizards,3,2,11,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,17,1,0,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,477,1628418,Thomas Bryant,1610612764,Washington Wizards,3,2,7,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,-1,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,484,203078,Bradley Beal,1610612764,Washington Wizards,3,1,17,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-221,-8,1,0,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,486,1628418,Thomas Bryant,1610612764,Washington Wizards,3,1,13,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,11,1,1,20190309,MIN,WAS,2018-19
Shot Chart Detail,0021800988,493,203078,Bradley Beal,1610612764,Washington Wizards,3,0,35,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,8,1,1,20190309,MIN,WAS,2018-19
